Unnamed: 0,NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
523101,190001036630,2019,3,F,1,2,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,507.0,511.0,516.0,373.7,466.6,511.5,385.7,EECDDEBABABBECCDCDADDAECBBAACEEDECDDCDEBBEBBC,CEECDBAABBABBCAAADDDCABCCDEDCAECCBBEBEBDDCBCE,BEABA99999BCBBEDAAEEDEDEAEEBAEECCDECDBEABDEBBCCDDB,AAAACDEBCCCCACBBBCEBCCDBCAAECAEECCACABEACDBBB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,120.0,80.0,560.0,E,D,A,A,9,B,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,C,A,A,B
528019,190001070851,2019,3,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,508.0,512.0,516.0,493.9,650.8,586.0,674.1,BACEEDBBECDDDCBACDBBAAEEBDBEEECBCCDCEBBEEDADD,BBABADBECAEEDCDBDCEEEDBBEEDDBACDBBACDECADCCAC,BCEDA99999CCBBDECBACCBECDEEDBCBDEBAAADAEECEECACEBD,AADECEAADDBBCBCEDDEABEADADEBBCCDEBAECEABECEAD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,200.0,180.0,180.0,120.0,840.0,E,F,C,D,3,G,A,C,C,B,C,B,A,B,A,B,A,A,C,B,A,D,A,B,B
528126,190001092687,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,507.0,511.0,516.0,480.0,521.6,512.1,575.9,EEBAEBBCCCBEEDCBAABBDBCDDBCBABBDCDCCEBCDCBCD.,CDBCACACABAEDCECEDCCCEBCEDBCCDDABCADEBBDEAACB,99999EBDBACABEEAADECDABEBCEEEADCEBBADDAABDCBBCECDD,BBAEABABDEECAECCCDBACDABCDDBAACDEBABCCECBEBDC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,120.0,120.0,120.0,620.0,E,F,B,B,3,C,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,C,A,B,B
529183,190001092717,2019,11,M,1,3,1,2,0,2,,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,D,C,A,B,5,B,A,B,D,A,B,B,A,A,A,B,A,A,B,B,A,C,A,A,A
531512,190001072505,2019,2,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,509.0,514.0,518.0,400.2,434.9,475.4,436.1,DBBBECBDBDAEBAEBACABEBACABDEADBCECECECDDADDEC,CDAECAACACAAABEAEBBABDCCABEAEACAEBCCAAACEDACE,99999EDDABBAADDCCBEADEADEEADAEEDAACECDEAEEDCEBCEEB,CEACABDCAEECBABDEBCADBCAABBDACAAABCADCBABACDC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,140.0,120.0,120.0,120.0,620.0,H,H,F,F,5,C,A,B,C,A,B,B,A,B,A,A,A,A,A,A,A,B,A,A,A
531734,190001072512,2019,11,M,0,2,1,2,0,2,,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,D,D,A,B,10,C,A,B,D,A,B,B,A,A,A,A,A,A,B,B,A,D,A,B,A
532500,190001074213,2019,2,M,1,1,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,418.5,403.0,507.5,422.7,EECCDDCCDAAADDDEABDECDDBCEABEDBCBABEDCBCCADDD,CEBAADCEADBDBDCCBDCEAACEBBDACCBEBDCBDCEACBCEC,99999BCBBAABBDBACACEECDBEBCABCAEACDADCAABEABCAADAC,CEBCACBDBEAADEACBDCDBEBCDADDACBDBDCABDADDAADD,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,40.0,40.0,100.0,0.0,300.0,H,H,F,F,4,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
533414,190001075795,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,510.0,513.0,515.0,348.8,491.0,465.4,408.0,AEDDDBBBCADDEBECAEABDCDBDDEEDCBBEDEEBCADDBECD,AEEDABDBCABABAACEBABCEDDBEDECEDDCBCCACDBCBADA,99999ADCADCAACBCAAAEDDEBBDACEEEABDBBCAAEBDCDEBADDC,ECAECEDCACCBECEDEDCEDABEAAACAACBBEBAAADCDAADE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,120.0,120.0,120.0,0.0,460.0,E,E,A,A,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A
535291,190001077555,2019,2,M,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,374.2,345.1,450.2,468.3,CECDCBDECACAACBDCADEBCCADEDCBBBDBDECCBDEBBCCA,CBDBDCABDACBECABCEDCACAECDBDACCADEABCAEBEBDCA,99999ADBAABDADADCABBCBDABBCBDECABAEACBCDBADBCADBEB,DCBDABDEDDBADDCBCEAEBDCACCDBADBCAADCCEBCDEBEB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,80.0,60.0,120.0,20.0,380.0,H,H,F,F,4,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
535304,190001077557,2019,3,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,460.8,476.5,437.4,431.3,AAECBDBBCBDECAEBBEDABCCDBDBBDDBBBDDBBBEDDDDED,ABAEBDBCCAACCDABDAEAEDDEAEAAABEABEEABDBABEDCC,99999BEDBCEBBCBDDDBDEECBEEABADBAABDADEDDEEDCCAEDEC,ACDCCDDCCDBABCAACAABDBBCBCDBDCCDBCEBCBEDACBEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,80.0,60.0,60.0,100.0,0.0,300.0,C,A,A,A,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
536855,190001081232,2019,2,F,1,1,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,507.0,511.0,516.0,488.3,550.0,554.4,613.0,AECCEEBEEACDCDBCCEDEABDEBBCDBADACDACCDDBCBEDD,ECEEAAAECABCEEACECCADBEEEDBCBAEBDEDDADBAECADE,BDABC99999CCECBDDAEEAAAECDEEECDECBCAEBAADDCDBCACDE,CEBECAAADDCCEACBBDEBAEEEBDEACCDEEBCEEECADDACE,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,120.0,120.0,80.0,580.0,E,E,B,B,4,B,B,B,D,B,B,B,A,B,A,B,A,B,C,A,B,D,A,C,B
539417,190001083304,2019,2,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,509.0,514.0,518.0,489.1,525.6,475.4,505.3,CCDCBAACDDDABEACEEBDCDCBDCACCBAEBCEEDACDDAEDD,ACDEBECCEBAEACBADBECEEEBCDBABDCDACBBCAABBBBAB,99999ABBBBBBEDBDCAEBADADCEEBDCCDADECCDCCADADCCCBEC,DECDAEDEADEEEDDEEBAAAEDBAECACBBABEADBEBDAEBDA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,80.0,560.0,H,H,F,F,4,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
540873,190001085310,2019,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,D,A,F,3,C,A,B,E,A,A,A,B,A,A,A,A,A,B,B,A,C,A,A,A
541789,190001081408,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,2,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,507.0,511.0,516.0,399.7,415.9,501.5,399.9,EACDDEAEEDBEDCACABBDEDCADADDDAABBDDECEAEECEEE,ABACBCBEADDDBCCCCECCCBBCDBCBEDDACCDBCAEABEBDB,ADADC99999ABDBADBEACDACEDBAEDAAECDBABCDABDCABCDBBC,ABEEBBCDECDDADBBBADBDDEDBEBEAAECEACCCDBCDECDC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,120.0,140.0,120.0,140.0,680.0,D,E,B,B,5,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,B,B
543853,190001083425,2019,3,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,1,1,0,,510.0,513.0,,,495.0,473.8,,,AEDCCBEBBBBDAECCCBDEECCACABAEBCDCDCCABBECBDBB,AB...99999BBDCECCEDBEBDAEDACEABEDEDBACBEACCADCABBB,,0,,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,,1.0,120.0,120.0,120.0,120.0,100.0,580.0,B,D,B,B,5,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
545911,190001088315,2019,11,F,2,3,1,2,0,2,,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,506.5,441.2,466.6,418.6,DDDBECDEECBADCDCCCEDDBBBECDABEDDCAAADEEECECDE,CCEDCCDAEBBABBAEDCABAEABBCBADEADCEBEABADEBEBE,DBECC99999ACDCBDEAEEBBDAAEAADECBDBADCBACBCCEEAADAC,BEDBEEECBDDACEBCABBEBBADCEDEEBDEBDCAAAEABDACC,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,140.0,100.0,140.0,100.0,600.0,B,D,A,B,5,B,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B
546297,190001088326,2019,5,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,414.0,394.4,441.8,360.7,EDACABDBECACBAAAEABACCDBBAAEEEBECADCBBABAABDB,DACDCDBCCBAAABACBCABACDBEDDDCBACDBEBCBECEBDEB,CEBAC99999CDBDABEAEBABCABEAABCDAABDEBCABABCEAEACBA,DCCDEAADBDDAAECCEDCADAEDEAEBEABCAEEADBECABCAE,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,80.0,60.0,100.0,20.0,360.0,E,E,A,A,9,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,B
547760,190001089798,2019,3,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,571.9,583.7,599.2,565.1,BDDCECDECDACCADDBEAACCCDBAABEBBDDDEADADEAECCE,ABAAADBACAEEAACADCABEDEBAEDABCCCBBCECECAAAEBC,BBEBA99999CCABAECCBCCBDCEEDABCCAEEDADDDEECBCCAAEBD,EBCCCCCACDEACAEBBBECBCDDEAADACCDEAADDABBCDDDB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,0.0,480.0,E,F,D,D,3,H,A,C,C,A,A,B,B,B,A,B,A,A,C,A,A,D,A,B,B
548395,190001089821,2019,2,M,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,442.7,432.1,536.5,481.5,CBEBBAACECBEDEEBABBBACDDEBACCDBBDEBAEDDDCADEC,AAABECEDCEAADEBAADBABDCBBCDDBDABACABAAAADEBCA,99999BDBDECBABBBEADCCCDCCDDCCDCADDAABDAAECBCCDCBBD,DBDCBBCBCDCDCDCBDBECCDCBAADCDCCADDCDCCCBBCDDB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,120.0,120.0,20.0,520.0,H,H,F,F,4,C,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
551063,190001091334,2019,2,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,A,H,F,F,3,C,A,B,C,A,B,B,A,A,A,A,A,A,B,B,A,D,A,A,A
551069,190001091335,2019,3,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,508.0,512.0,516.0,388.3,427.2,447.4,470.4,EBADEDBBCDBDDCEABACDDAEECACBAEDBCAEDCEADCAABD,DCAECCAAECACDCAECDEEEACCBEACDAECEECBDBEDEEDAB,EBC*C99999BBDBBDEEACAEAEEBADBBCACDBBEDDEEBBDEADEDB,EAABACEEDBECCEEACEBDCCABCADAAAEDCBBDADAAEBABD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,100.0,120.0,60.0,500.0,B,D,A,A,3,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B
552683,190001094367,2019,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,445.6,418.1,523.8,461.9,AAABDDCDBBDDDACCEDDCCDCDCABABCECBBEEAADCCCBEE,DCABCBDADEABCDBBDCDAADABABDBDBECBDDEBDBBAADED,BCDDC99999BCAAEEDBCEEBECCCDADBEDEBDAEDADECBDCAECBE,DEBCBCAEABEDADBECBAAEACBBECEADAAAECCCCAABEEEA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,120.0,180.0,120.0,680.0,D,C,B,B,4,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
558270,190001089661,2019,2,M,1,3,1,2,0,2,2.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,507.0,511.0,516.0,366.6,412.1,434.1,445.9,EDCCEEEEBDDAAECEEEADBAEEBAAABBDACDEEDCEACCBEE,ECBDABAAEADBBCEDADDDDDCABECBEDDAEBEECADAABCAA,DBEBA99999DABBCDBAEDAEEEABEEEDAECDBADBAEDEDEACEECA,EAADEAAEDEDCBBEAEAECACCBDDBDAABECAEEDEEACEEBE,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,120.0,0.0,480.0,E,E,A,B,6,B,A,B,B,A,B,B,A,B,A,A,A,A,B,B,A,B,A,A,A
558568,190001091033,2019,2,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,506.0,510.0,513.0,517.0,417.3,429.5,492.4,420.1,BDCCABDBDEBCDEADEDDEEAAAADCBAEDCCDACBBBDBBCDA,AABBACDACADAAEAACEAEBAAADEEDDCAAEAEBBABCABABA,DDDAC99999BBBCAEEAEECAEABAACACBAEDDEABADBECECDAADB,EEDDEDECBBAAEEBCCACCEDECECAEAACAEDEAEB*BAEBBB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,100.0,80.0,120.0,40.0,440.0,D,C,A,A,5,B,A,B,D,A,A,B,A,B,A,A,A,A,B,B,A,D,A,A,B
559129,190001091048,2019,3,M,1,1,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,368.4,436.9,434.8,361.8,CDDDECEDBDDDC.EAEEABDAEEADEDC.CDAEDAECADBEDDC,EDEACDDEACBEBDBEDEABCDBABCDEEEABBADCBACBDAEAC,EBAED99999ECABCEEEDCBCBDCEAABCBABCBACADBCBDCEEABEC,ABACDECABEDCDCAABADDCEEDAABADCAEDCBBCDCEDACEA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,160.0,120.0,100.0,120.0,600.0,D,E,C,B,2,B,A,B,C,A,B,B,A,B,A,B,A,A,B,B,B,C,A,A,A
561073,190001092603,2019,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,504.0,508.0,512.0,516.0,437.0,508.5,487.2,398.9,EABABDCABCADBECCBCBEABAEDBCAECDEADEEDCCACBBEA,CAAACCBDACDAACBADBDBCDBBACDBEABCDEEBCEBADCCBB,BBABB99999AEBBECECEDCEBDDBEDEDEEEBDACCDBECDCCAEAEB,BCEDDBCEBCACAADCDBAAEBDAEBECADACCBBCECEAEAEDA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,140.0,0.0,500.0,C,H,C,F,9,A,A,B,E,A,B,B,C,A,A,B,A,A,B,B,B,E,A,A,A
561589,190001092615,2019,2,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,502.3,590.5,565.9,391.7,CACCBDABDCEEABEABEEBCAEBCCAEEABBBDEBDDDDCDACE,DAABADBECEBEACBBECABEDBBAACEBACDBEEBCCBABCDBD,99999BDCEACCBCAECEBECBACBEABBDCCEBAAADBBECADAADDCD,EECCABACDEEBCDBBCBAADDECABCBECAADDDBDCACEEDDC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,120.0,120.0,120.0,620.0,H,H,F,F,4,B,A,B,B,A,B,B,A,B,A,A,A,A,B,A,A,B,A,A,A
564787,190001091155,2019,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,503.0,509.0,514.0,515.0,363.4,346.4,442.9,465.7,ACBBBAEBDDDCCEBCCBBADBDDEDCEDBAABAAEECDDAACC.,DDABCAADDACAECADEBCDEEEEADEBAAADEEABCACECBACE,CBDBB99999BBDEDDDAAEAAEAEDEDACCBACBABCDACCEDBEDBAE,EBEDDCCCACCCBEEDAAEBCAEAACBEEACCECCAEBDCDECCB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,120.0,100.0,120.0,0.0,440.0,E,E,B,B,3,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A
565007,190001091166,2019,3,M,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,505.0,508.0,512.0,518.0,441.9,510.3,495.8,461.1,DDDBCDCCBDDCDBDBBCECBDDCBDEBDEDEBBDAECECECCBE,DEABBBAEAEDDACBBDBBCEDEBEBEADAEDBADDCECDBDCEC,ABEAD99999CCDBABECEECCACDDDEEABCCBDABEBDEEEEAACEED,CDABABCCBDEDCBEACBEBCBCDACCEBCCDDBAADDBEAECED,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,140.0,180.0,180.0,120.0,760.0,H,H,C,F,2,A,A,B,B,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A
